title_text,Time_stamp,source
Biotech company Moderna says its coronavirus vaccine is ready for initial tests,2020-02-25T14:37:47Z,cnn
Virus concern grips Washington as Trump dispenses optimism,2020-02-25T05:00:22Z,cnn
Cooper questions Trump's coronavirus response,2020-02-26T02:05:18Z,cnn
Coronavirus fears weigh on Asian markets,2020-02-26T01:47:32Z,cnn
White House weighs appointing coronavirus czar,2020-02-26T22:34:24Z,cnn
CNN's Sanjay Gupta answers top questions on coronavirus,2020-02-26T14:52:19Z,cnn
Your questions on the novel coronavirus answered,2020-02-26T08:50:13Z,cnn
Iran was already struggling with one crisis. Now it has the worst coronavirus outbreak in the Middle East,2020-02-26T16:51:19Z,cnn
Militaries on high alert due to coronavirus,2020-02-26T10:13:15Z,cnn
These girls have a message for people suffering from coronavirus,2020-02-26T23:35:44Z,cnn
Conflicting signals cast doubt on Trump team's coronavirus response,2020-02-26T05:01:14Z,cnn
How Japanese and English merged to create a new language,2020-02-26T02:38:05Z,cnn
San Francisco declares state of emergency over coronavirus. Here's what that means,2020-02-26T17:30:24Z,cnn
White House response to coronavirus stokes bipartisan frustration in Congress,2020-02-26T23:32:01Z,cnn
Stock market upheaval exacerbating Trump's concerns over coronavirus,2020-02-26T13:20:45Z,cnn
"Gwyneth Paltrow, star of 'Contagion,' is taking her coronavirus worries seriously",2020-02-26T17:17:30Z,cnn
Can Lysol and Clorox products kill the novel coronavirus? The answer is... complicated,2020-02-26T13:34:10Z,cnn
The best defense against coronavirus,2020-02-26T20:49:39Z,cnn
A growing list of US colleges are canceling study abroad programs because of the coronavirus,2020-02-26T14:32:58Z,cnn
Emergency measures worldwide as coronavirus fears spread,2020-02-26T02:04:26Z,cnn
The CDC has thoughts about soul patches and mutton chops. And they have to do with preventing coronavirus,2020-02-26T09:26:40Z,cnn
Danone and Diageo warnings show the food and beverage industry can't escape coronavirus,2020-02-26T13:40:27Z,cnn
Sanjay Gupta on Trump's coronavirus claim: That's not true,2020-02-27T12:24:32Z,cnn
Avlon: Coronavirus doesn't care about partisan politics,2020-02-27T14:31:43Z,cnn
Coronavirus cuts short students' semester abroad programs,2020-02-27T12:39:23Z,cnn
New coronavirus cases outside China exceed those inside,2020-02-27T02:21:00Z,cnn
HHS whistleblower claims US workers received coronavirus evacuees without proper precautions,2020-02-27T22:27:47Z,cnn
Here's why local governments are declaring emergencies,2020-02-27T02:56:55Z,cnn
Trump fires back at Dems' claim: How stupid - CNN,2020-02-27T00:39:46Z,cnn
"Dow drops over 1,000 points as world reacts to coronavirus - CNN",2020-02-27T23:48:42Z,cnn
Life around Italy's coronavirus 'red zone',2020-02-27T04:02:47Z,cnn
US may have first community-transmitted case of coronavirus,2020-02-27T07:01:28Z,cnn
"A global coronavirus: Travel bans, face masks, and fear",2020-02-27T11:35:33Z,cnn
Dow plunges 600 points,2020-02-27T14:51:48Z,cnn
"Patient in California did not have the travel history or exposure to another patient to be infected, CDC says",2020-02-27T08:50:47Z,cnn
Ebola czar calls White House's move an 'outrage',2020-02-27T21:34:56Z,cnn
White House's attempts to reduce government by slashing health programs could hurt response to coronavirus,2020-02-27T23:01:44Z,cnn
Trump puts Pence in charge of coronavirus efforts,2020-02-27T00:11:45Z,cnn
US-South Korean combined military drill postponed over coronavirus outbreak,2020-02-27T14:27:24Z,cnn
Trump downplays threat of coronavirus in the US,2020-02-27T13:17:49Z,cnn
Pence's history managing HIV crisis in Indiana under scrutiny now that he's overseeing coronavirus,2020-02-27T17:27:18Z,cnn
Top takeaways from CNN's presidential town halls in South Carolina,2020-02-27T16:58:34Z,cnn
Doctor says mask won't help against coronavirus. Here's why,2020-02-28T01:09:40Z,cnn
Best prevention against coronavirus is still washing your hands,2020-02-28T12:35:09Z,cnn
2020 Olympics threatened due to coronavirus,2020-02-28T16:43:26Z,cnn
What we know about potential vaccines and treatments,2020-02-28T22:16:54Z,cnn
CVS warns there could be a hand sanitizer shortage,2020-02-28T15:42:33Z,cnn
The global travel industry may not recover for years from the grounding of Chinese tourists,2020-02-28T10:19:53Z,cnn
Cooper condemns WH response to coronavirus: Ignorance doesn't kill viruses,2020-02-28T01:58:39Z,cnn
Stadiums & museums deserted amid coronavirus fears,2020-02-28T12:42:26Z,cnn
Coronavirus causing some families to home school,2020-02-28T02:49:42Z,cnn
Smartphone sales are collapsing in China. They could plunge 40% in Q1,2020-02-28T10:42:04Z,cnn
Stelter on Fox News coronavirus coverage: Wish I could laugh,2020-02-28T18:02:48Z,cnn
Burnett explains why Trump's press conference backfired,2020-02-28T00:57:27Z,cnn
What we know about potential vaccines and treatments,2020-02-28T22:21:42Z,cnn
CVS warns there could be a hand sanitizer shortage,2020-02-28T15:43:31Z,cnn
How Trump and his Fox News allies are infecting the public trust amid coronavirus concerns,2020-02-28T05:20:31Z,cnn
Trump stumbles in first efforts to control virus response as fear spreads and markets fall,2020-02-28T01:14:32Z,cnn
Pompeo clashes with lawmakers over coronavirus and Iran in tense hearing,2020-02-28T15:30:27Z,cnn
BTS and Green Day cancel concerts due to coronavirus,2020-02-28T19:04:05Z,cnn
It's likely there are more coronavirus cases in the United States than the numbers show,2020-02-28T22:42:46Z,cnn
'Amazing Race' production halted over coronavirus concerns,2020-02-28T20:36:21Z,cnn
Official reveals details about coronavirus death,2020-02-29T23:30:40Z,cnn
Pence: We could have more coronavirus deaths,2020-02-29T23:51:51Z,cnn
Trump updates media after first US coronavirus death,2020-02-29T19:16:06Z,cnn
Bloomberg to air coronavirus address in 3-minute TV ad,2020-02-29T22:53:07Z,cnn
"A woman in Oregon and a high school boy in Washington state are the latest presumptive positives, officials say",2020-02-29T10:51:52Z,cnn
HHS secretary: From day one this is what we predicted,2020-02-29T19:49:36Z,cnn
Authorities don't know how this woman got the coronavirus,2020-02-29T00:48:22Z,cnn
Inside South Korea's epicenter of the coronavirus outbreak - CNN,2020-02-29T02:58:49Z,cnn
The surgeon general wants Americans to stop buying face masks,2020-02-29T23:10:31Z,cnn
New US coronavirus cases of unknown origin,2020-02-29T06:55:00Z,cnn
Scientists race to develop coronavirus vaccine,2020-02-29T01:54:42Z,cnn
"Briton Nazanin Zaghari-Ratcliffe believes she contracted coronavirus in Iranian prison, her family says",2020-02-29T20:38:44Z,cnn
"Across Italy, families cope with lockdown",2020-02-29T16:27:39Z,cnn
Lemon slams Trump administration for reaction to coronavirus,2020-02-29T04:21:03Z,cnn
"Tax cuts, tariff relief and travel restrictions: White House hunts for options to contain virus fallout",2020-02-29T00:23:52Z,cnn
Trump to rally conservative base at CPAC amid escalating coronavirus concerns,2020-02-29T14:23:43Z,cnn
Trump to give update on US response to coronavirus,2020-02-29T18:15:15Z,cnn
Pence: 'We could have more' coronavirus deaths,2020-02-29T23:52:10Z,cnn
Juventus against Inter Milan among five additional Italian soccer matches postponed due to coronavirus,2020-02-29T13:48:56Z,cnn
State Department raises travel advisory for Italy amid coronavirus outbreak,2020-02-29T00:29:46Z,cnn
