tweet_text,username,location,favorite_count,retweet_count,followers_count,statuses_count,timestamp,verified,coordinates,all_hashtags
"RT @G_leipheimer: 11 victims from #coronavirus in #Italy, all elders with health issues.  It seems that for all of them the virus aggraved…",sixtyfo16744883,"mind, heart, feelings",0,1,25,1160,2020-03-01 11:45:19,False,,"#coronavirus, #Italy"
"RT @TurinItalyGuide: “Generalised panic” over coronavirus could sink the tourism sector, as up to 90% of bookings for March are cancelled i…",TurinItalyGuide,"Turin, Piedmont",0,11,4037,4168,2020-03-01 11:45:13,False,,
"RT @colvieux: Dear American friends, in Italy we are not all infected or dying from #Coronavirus. The travel ban is ridiculous like your or…",mikmagr,,0,4,273,10110,2020-03-01 11:43:30,False,,#Coronavirus
#COVID19 #coronavirus infected cases in #Italy soar past 1000. https://t.co/cVzNsBKVrW,karen_fu,Over the rainbow in Singapore,0,1,1071,18233,2020-03-01 11:43:11,False,,"#COVID19, #coronavirus, #Italy"
RT @WHO: WHO has deployed infection prevention and control (IPC) specialists to #Italy🇮🇹 to support the #COVID19 response and to facilitate…,Bimbola25,"Lagos, Nigeria",0,393,643,13784,2020-03-01 11:41:35,False,,"#Italy, #COVID19"
RT @WHO: WHO has deployed infection prevention and control (IPC) specialists to #Italy🇮🇹 to support the #COVID19 response and to facilitate…,DrAzad_Immanuel,"Dubai, United Arab Emirates",0,393,88,358,2020-03-01 11:41:34,False,,"#Italy, #COVID19"
RT @CDCgov: #CDCTRAVELNOTICE: #Coronavirus in #Italy and #Iran. CDC recommends avoiding all nonessential travel to Italy and Iran. More inf…,drrafael_md,"Puerto Rico, USA",0,661,1001,2862,2020-03-01 11:41:34,False,,"#CDCTRAVELNOTICE, #Coronavirus, #Italy, #Iran"
"RT @IndoPac_Info: #coronavirus Worldwide Case Count:   Just updated: New cases in 33 countries  New deaths in #USA, #Italy, #Japan &amp; #Austr…",Wingzblessed,North Carolina,0,54,4637,231353,2020-03-01 11:40:58,False,,"#coronavirus, #USA, #Italy, #Japan"
I heard a new that Italians refuse to wear masks in order to be free and went to the streets to protest. Is freedom… https://t.co/80akuvU24k,Chisung_s,,0,0,0,23,2020-03-01 11:40:44,False,,
RT @WHO: WHO has deployed infection prevention and control (IPC) specialists to #Italy🇮🇹 to support the #COVID19 response and to facilitate…,didi51124736,,0,393,11,860,2020-03-01 11:39:24,False,,"#Italy, #COVID19"
RT @CDCgov: #CDCTRAVELNOTICE: #Coronavirus in #Italy and #Iran. CDC recommends avoiding all nonessential travel to Italy and Iran. More inf…,MeExilex69,,0,661,15,2857,2020-03-01 11:38:58,False,,"#CDCTRAVELNOTICE, #Coronavirus, #Italy, #Iran"
The virus of fear. https://t.co/bO16KwVytX #Italy #coronavirus,MissSimone,"Maui, HI",1,0,1461,11824,2020-03-01 11:37:54,False,,"#Italy, #coronavirus"
RT @WHO: WHO has deployed infection prevention and control (IPC) specialists to #Italy🇮🇹 to support the #COVID19 response and to facilitate…,JanKrisAle,Vienna ,0,393,13,72,2020-03-01 11:35:47,False,,"#Italy, #COVID19"
RT @simple_flying: How Could The Coronavirus Outbreak Impact Alitalia? https://t.co/Eq3b2xIVKt #Alitalia #coronavirus #italy,GMM_AVPro,Backstage,0,1,410,8265,2020-03-01 11:35:14,False,,"#Alitalia, #coronavirus, #italy"
RT @EasternHerald: #Coronavirus in Italy: concern among #tourism stakeholders https://t.co/UoJVODyFoA #epidemic #italy,JasbirRiar,भारत,0,2,771,1715,2020-03-01 11:34:33,False,,"#Coronavirus, #tourism, #epidemic, #italy"
"RT @colvieux: Dear American friends, in Italy we are not all infected or dying from #Coronavirus. The travel ban is ridiculous like your or…",sildavbarman,Stadio grande torino,0,4,1630,71762,2020-03-01 11:33:20,False,,#Coronavirus
RT @WarsontheBrink: #coronavirus in #Italy:  24th Feb 2020: 155 Confirmed cases  29th Feb 2020: 889 confirmed cases  734 New cases in 5 day…,AAhmed991,"کراچی, پاکستان",0,36,461,50831,2020-03-01 11:32:48,False,,"#coronavirus, #Italy"
"RT @11GroupLtd: Well, the new situation right now.  #coronavirus #China #Italy #covid19 #Wuhanoutbreak #chinanews #virus #Corona #news #jap…",chantaylaws3,,0,45,0,36,2020-03-01 11:28:00,False,,"#coronavirus, #China, #Italy, #covid19, #Wuhanoutbreak, #chinanews, #virus, #Corona, #news"
"RT @Jerusalem_Post: #Italy will introduce this week measures worth 3.6 billion euros ($3.5 billion), or 0.2% of gross domestic product (GDP…",b1worldproject,,0,11,62,3066,2020-03-01 11:26:21,False,,#Italy
