tweet_text,username,location,favorite_count,retweet_count,followers_count,statuses_count,timestamp,verified,coordinates,all_hashtags
RT @AlinejadMasih: World Health Organisation @WHO needs to intervene urgently.  Videos of pro-regime people urging even their own children…,MdjWimmar,"Amsterdam, Nederland",0,620,90,8489,2020-03-01 08:59:37,False,,
RT @CindyTraining: Isn‘t it funny how everyone wants to “Go Viral“ until there’s an actual Virus around 🤨🤔 Like and RETWEET if you agree 😉…,Xabeeroff,,0,146,64,9791,2020-03-01 08:59:36,False,,
RT @tedlieu: California has announced a third #coronavirus patient through community spread.,Deef1207,"Cambridgeshire, UK",0,1068,403,20595,2020-03-01 08:59:36,False,,#coronavirus
"Another example below of why we all need to be hygiene aware. Loose foods, fruit, bread rolls &amp; pastries.   We’ve a… https://t.co/kKucX7GsTG",icklepickle,Sunny Cheshire :-\ n London,0,0,2175,62421,2020-03-01 08:59:36,False,,
RT @CGTNOfficial: #Coronavirus symptoms: Are you really infected?  #COVID19 #CoronavirusOutbreak https://t.co/n1UL1hBRrN,ekhuulee,"Cypress, CA",0,92,346,603,2020-03-01 08:59:35,False,,"#Coronavirus, #COVID19, #CoronavirusOutbreak"
RT @COVID_19_News: #US 🇺🇸: Long lines outside #Costco in San Francisco #USA   #Coronavid19 #coronavirus #COVID19 #COVID #COVID19US #COVID20…,JimBoblif,Deep in the fog,0,24,540,10161,2020-03-01 08:59:35,False,,"#US, #Costco, #USA, #Coronavid19, #coronavirus, #COVID19, #COVID, #COVID19US"
"As Italy, Britain considers recruiting retired doctors and nurses. Germans, in their unbelievable arrogance, think… https://t.co/LJuUnXI3RB",EmpressofM,,0,0,348,2864,2020-03-01 08:59:35,False,,
RT @tedlieu: California has announced a third #coronavirus patient through community spread.,KinserKrissie,"Texas, USA",0,1068,480,1075,2020-03-01 08:59:34,False,,#coronavirus
RT @Nectar_Gan: This is beyond shocking  China shut down the lab that published the world’s first genome sequence of the #coronavirus last…,MartndeTours1,,0,7528,118,1772,2020-03-01 08:59:33,False,,#coronavirus
"RT @jk_stock: Panic is infectious. Just as the world needs strategies to manage the new #coronavirus , it equally needs strategies to manag…",jonniegijon,Terra Australis Incognita,0,2,67,4287,2020-03-01 08:59:32,False,,#coronavirus
RT @2019nCoVwatcher: NORTH AMERICA:  #Coronavirus cases in North America⬇️  USA: 68 (+5) Canada: 20 (+5) Mexico: 3 (+1)  Total: 91 (+11) De…,sharonkgilbert,Southwest Missouri,0,28,5168,16405,2020-03-01 08:59:32,False,,#Coronavirus
RT @RTUKnews: Conspiracy theorists are claiming that #5G is to blame for the spread of #Coronavirus. https://t.co/gIeL9TMQoF,Faithdelivers1,london ,0,22,37,1524,2020-03-01 08:59:31,False,,"#5G, #Coronavirus"
"RT @Imamofpeace: #BREAKING: Mohammad Ali Ramazani Dastak, newly elected MP and deputy chairman of Parliament has died from #coronavirus. ht…",05shanky,delhi,0,520,271,38771,2020-03-01 08:59:31,False,,"#BREAKING, #coronavirus"
RT @MillerCrime: This is what happens when the most powerful country in the world is under fascist dictatorship 👀  #coronavirus #COVID19 #g…,goseelocal,Planet D'Qar TX,0,10,7725,46062,2020-03-01 08:59:30,False,,"#coronavirus, #COVID19"
RT @QasimRashid: Y’all—as Muslims we’re taught to wash our hands *at least* 15 times a day  Prophet Muhammad (sa) said “Cleanliness is half…,mastermind_xoxo,,0,125,183,2079,2020-03-01 08:59:30,False,,
RT @98FM: First case of #coronavirus confirmed in Ireland  #covid19 #Coronavirusireland https://t.co/ty6ARjilDp,JoeyKeaneK19,"Blanchardstown Dublin, Ireland",0,4,6214,71477,2020-03-01 08:59:28,False,,"#coronavirus, #covid19, #Coronavirusireland"
"RT @PneumoniaWuhan: Trump is ignoring the lessons of 1918 flu pandemic that killed millions, historian says https://t.co/wBbebjakHx #corona…",lidija65926822,,0,9,39,190,2020-03-01 08:59:28,False,,
