tweet_text,username,location,favorite_count,retweet_count,followers_count,statuses_count,timestamp,verified,coordinates,all_hashtags
Debt Rattle March 1 2020 #Afghanistan #Bernie #China #coronavirus #COVID19 #Erdogan #Greece #HongKong #Indonesia… https://t.co/8uShD7p2rL,AutomaticEarth,Atlantic Ocean,0,0,3889,27904,2020-03-01 11:10:08,False,,"#Afghanistan, #Bernie, #China, #coronavirus, #COVID19, #Erdogan, #Greece, #HongKong, #Indonesia"
"RT @SenToddYoung: In the midst of the #coronavirus crisis, the Communist Party in Beijing continues its focus on silencing pro-democracy vo…",Ho11058604,,0,2101,1,145,2020-03-01 11:09:00,False,,#coronavirus
RT @SavingHongKong: Story of #HongKong in #Coronavirus time:   Even a little boy cares the citizens more than #HKGovt.   This kid spent his…,Anita10466962,,0,166,35,2662,2020-03-01 11:08:54,False,,"#HongKong, #Coronavirus, #HKGovt"
@BritishHeraldUK Another example of how #CCPChina constrain freedom in #HongKong. With influence of china grows big… https://t.co/XZ0QXmOU9O,miamk111,,0,0,19,783,2020-03-01 11:08:25,False,,"#CCPChina, #HongKong"
RT @ColsonCenter: Xia Baolong's appointment confirms there’s a connection between Christianity &amp; the unrest in #HongKong. Beijing understan…,xoxobyyan,,0,965,297,2441,2020-03-01 11:08:22,False,,#HongKong
RT @ColsonCenter: Xia Baolong's appointment confirms there’s a connection between Christianity &amp; the unrest in #HongKong. Beijing understan…,Summer13518493,,0,965,435,39900,2020-03-01 11:08:08,False,,#HongKong
RT @ColsonCenter: Xia Baolong's appointment confirms there’s a connection between Christianity &amp; the unrest in #HongKong. Beijing understan…,FBI38396640,,0,965,93,8701,2020-03-01 11:07:20,False,,#HongKong
2020.03.01 Hundreds of elderlies queuing for free face masks and toilet paper. They said that they do not have enou… https://t.co/FrQMVpdCoz,berthawang220,Hong Kong,0,0,21,190,2020-03-01 11:04:56,False,,
RT @FreeD_West: #HongKong puppet government awards pay rise to its militia #HongKongPolice terrorists while decreasing the pay of nurses an…,James_Thorburn,Hong Kong,0,1,2746,263951,2020-03-01 11:04:56,False,,"#HongKong, #HongKongPolice"
"RT @HawleyMO: My friend Jimmy Lai, brave voice for free speech &amp; basic rights in #HongKong, was arrested just hours ago by #Beijing puppet…",jammmcc,,0,6970,349,9287,2020-03-01 11:04:26,False,,"#HongKong, #Beijing"
RT @ColsonCenter: Xia Baolong's appointment confirms there’s a connection between Christianity &amp; the unrest in #HongKong. Beijing understan…,DittoLittle,,0,965,628,1113,2020-03-01 11:03:57,False,,#HongKong
RT @Dystopia992: #HongKongProtests  — “Asia’s Best” returning to the field. Can @hkpoliceforce explain what this lunatic #HKpolice is doing…,PeterWork2,,0,1431,1,462,2020-03-01 11:03:46,False,,"#HongKongProtests, #HKpolice"
RT @Dystopia992: #HongKongProtests  — “Asia’s Best” returning to the field. Can @hkpoliceforce explain what this lunatic #HKpolice is doing…,PasserbyChan,,0,1431,7,764,2020-03-01 11:00:02,False,,"#HongKongProtests, #HKpolice"
RT @ColsonCenter: Xia Baolong's appointment confirms there’s a connection between Christianity &amp; the unrest in #HongKong. Beijing understan…,wonw080,,0,965,459,50987,2020-03-01 10:59:15,False,,#HongKong
RT @ColsonCenter: Xia Baolong's appointment confirms there’s a connection between Christianity &amp; the unrest in #HongKong. Beijing understan…,HK_yellowpepe,,0,965,961,25318,2020-03-01 10:58:05,False,,#HongKong
RT @Dystopia992: #HongKongProtests  — “Asia’s Best” returning to the field. Can @hkpoliceforce explain what this lunatic #HKpolice is doing…,ChunWoon2,香港,0,1431,4,949,2020-03-01 10:58:03,False,,"#HongKongProtests, #HKpolice"
RT @Dystopia992: #HongKongProtests  — “Asia’s Best” returning to the field. Can @hkpoliceforce explain what this lunatic #HKpolice is doing…,aryinxxx,,0,1431,17,1841,2020-03-01 10:57:43,False,,"#HongKongProtests, #HKpolice"
RT @Dystopia992: #HongKongProtests  — “Asia’s Best” returning to the field. Can @hkpoliceforce explain what this lunatic #HKpolice is doing…,billyqk,hong kong,0,1431,61,216,2020-03-01 10:57:40,False,,"#HongKongProtests, #HKpolice"
RT @ColsonCenter: Xia Baolong's appointment confirms there’s a connection between Christianity &amp; the unrest in #HongKong. Beijing understan…,Zee69835135,,0,965,81,26242,2020-03-01 10:57:28,False,,#HongKong
@guyverhofstadt THAT IS WHAT EMPIRES DO! #coronavirus #HongKong https://t.co/a7KRYZNYbV,philip_esq,United Kingdom,0,0,251,6845,2020-03-01 10:57:13,False,,"#coronavirus, #HongKong"
"RT @HawleyMO: My friend Jimmy Lai, brave voice for free speech &amp; basic rights in #HongKong, was arrested just hours ago by #Beijing puppet…",joyce_choi,,0,6970,6,475,2020-03-01 10:57:06,False,,"#HongKong, #Beijing"
RT @Dystopia992: #HongKongProtests  — “Asia’s Best” returning to the field. Can @hkpoliceforce explain what this lunatic #HKpolice is doing…,ChickenFired,Hong Kong,0,1431,1334,19608,2020-03-01 10:56:50,False,,"#HongKongProtests, #HKpolice"
RT @Dystopia992: #HongKongProtests  — “Asia’s Best” returning to the field. Can @hkpoliceforce explain what this lunatic #HKpolice is doing…,OYNUhAYVx1uJBxK,,0,1431,28,6683,2020-03-01 10:56:38,False,,"#HongKongProtests, #HKpolice"
RT @Dystopia992: #HongKongProtests  — “Asia’s Best” returning to the field. Can @hkpoliceforce explain what this lunatic #HKpolice is doing…,hkgirlgayau,Hong Kong,0,1431,2102,5013,2020-03-01 10:56:38,False,,"#HongKongProtests, #HKpolice"
@q_utas @guyverhofstadt THATS WHAT EMPIRES DO! #Coronavirus #HongKong https://t.co/hvmIdYKdnI,philip_esq,United Kingdom,1,0,251,6845,2020-03-01 10:55:58,False,,"#Coronavirus, #HongKong"
RT @ColsonCenter: Xia Baolong's appointment confirms there’s a connection between Christianity &amp; the unrest in #HongKong. Beijing understan…,asianbird2021,香港,0,965,85,2869,2020-03-01 10:55:34,False,,#HongKong
RT @Dystopia992: #HongKongProtests  — “Asia’s Best” returning to the field. Can @hkpoliceforce explain what this lunatic #HKpolice is doing…,cindy_lllll,,0,1431,231,388,2020-03-01 10:55:25,False,,"#HongKongProtests, #HKpolice"
RT @Dystopia992: #HongKongProtests  — “Asia’s Best” returning to the field. Can @hkpoliceforce explain what this lunatic #HKpolice is doing…,MisterCircle,"Kowloon, Hong Kong",0,1431,36,552,2020-03-01 10:55:17,False,,"#HongKongProtests, #HKpolice"
RT @HongKongFP: Panic and rumours show how Hong Kong gov’t lost credibility long before the coronavirus arrived https://t.co/84GStV0SgS #Ho…,ppll29290443,Hong Kong,0,190,270,21562,2020-03-01 10:53:08,False,,
RT @Dystopia992: #HongKongProtests  — “Asia’s Best” returning to the field. Can @hkpoliceforce explain what this lunatic #HKpolice is doing…,gato75860029,舞鶴鎮守府,0,1431,54,1213,2020-03-01 10:50:19,False,,"#HongKongProtests, #HKpolice"
RT @ColsonCenter: Xia Baolong's appointment confirms there’s a connection between Christianity &amp; the unrest in #HongKong. Beijing understan…,KathyLa87840450,,0,965,142,5677,2020-03-01 10:49:32,False,,#HongKong
#HongKong puppet government awards pay rise to its militia #HongKongPolice terrorists while decreasing the pay of n… https://t.co/JARAhKNQTA,FreeD_West,,1,1,852,6256,2020-03-01 10:49:22,False,,"#HongKong, #HongKongPolice"
RT @ColsonCenter: Xia Baolong's appointment confirms there’s a connection between Christianity &amp; the unrest in #HongKong. Beijing understan…,FungT52,,0,965,117,8707,2020-03-01 10:49:06,False,,#HongKong
RT @ColsonCenter: Xia Baolong's appointment confirms there’s a connection between Christianity &amp; the unrest in #HongKong. Beijing understan…,MiniMeme_HK,Hong Kong,0,965,256,5793,2020-03-01 10:48:08,False,,#HongKong
RT @ColsonCenter: Xia Baolong's appointment confirms there’s a connection between Christianity &amp; the unrest in #HongKong. Beijing understan…,ChickenFired,Hong Kong,0,965,1334,19608,2020-03-01 10:47:59,False,,#HongKong
RT @Dystopia992: #HongKongProtests  — “Asia’s Best” returning to the field. Can @hkpoliceforce explain what this lunatic #HKpolice is doing…,ga6840,,0,1431,93,2823,2020-03-01 10:47:51,False,,"#HongKongProtests, #HKpolice"
RT @ColsonCenter: Xia Baolong's appointment confirms there’s a connection between Christianity &amp; the unrest in #HongKong. Beijing understan…,Edi_y_hk,,0,965,70,3362,2020-03-01 10:47:45,False,,#HongKong
RT @Dystopia992: #HongKongProtests  — “Asia’s Best” returning to the field. Can @hkpoliceforce explain what this lunatic #HKpolice is doing…,KathyLa87840450,,0,1431,142,5677,2020-03-01 10:47:40,False,,"#HongKongProtests, #HKpolice"
RT @ColsonCenter: Xia Baolong's appointment confirms there’s a connection between Christianity &amp; the unrest in #HongKong. Beijing understan…,Eve_beforedawn,HK,0,965,975,14491,2020-03-01 10:46:53,False,,#HongKong
RT @Dystopia992: #HongKongProtests  — “Asia’s Best” returning to the field. Can @hkpoliceforce explain what this lunatic #HKpolice is doing…,HeadOstrich,,0,1431,228,1261,2020-03-01 10:46:39,False,,"#HongKongProtests, #HKpolice"
RT @ColsonCenter: Xia Baolong's appointment confirms there’s a connection between Christianity &amp; the unrest in #HongKong. Beijing understan…,sh_an_es529,Hong Kong,0,965,575,17354,2020-03-01 10:46:10,False,,#HongKong
RT @Dystopia992: #HongKongProtests  — “Asia’s Best” returning to the field. Can @hkpoliceforce explain what this lunatic #HKpolice is doing…,peterwo78023774,,0,1431,18,2337,2020-03-01 10:45:53,False,,"#HongKongProtests, #HKpolice"
RT @ColsonCenter: Xia Baolong's appointment confirms there’s a connection between Christianity &amp; the unrest in #HongKong. Beijing understan…,gar_hk2019,,0,965,1917,14461,2020-03-01 10:45:33,False,,#HongKong
